1.213|k4b;678215297980000;1;32;1;1;1;1;72057594037930319;2;0.036;-0.165;1.101;343.912;337.622;6.976;2;0.033;-0.042;1.138;344.160;337.629;7.039;2;0.031;0.082;1.174;346.550;337.851;6.422;2;0.026;0.311;1.231;6.063;339.828;22.713;2;-0.034;0.442;1.237;6.063;339.828;22.713;2;0.027;0.256;1.219;4.261;339.384;23.120;2;-0.117;0.183;1.274;344.606;0.427;71.021;2;-0.220;-0.122;1.171;315.254;42.167;56.831;2;-0.241;-0.306;0.967;345.550;73.452;42.175;2;-0.244;-0.349;0.914;345.550;73.452;322.175;2;0.027;0.256;1.219;357.142;340.424;343.542;2;0.189;0.207;1.158;346.061;337.595;303.141;2;0.345;-0.055;1.042;318.832;3.237;294.567;2;0.444;-0.233;0.888;341.735;324.772;313.862;2;0.472;-0.295;0.836;341.735;324.772;318.862;2;-0.019;-0.170;1.083;325.743;334.974;358.779;1;-0.124;-0.533;0.868;329.179;334.889;358.825;1;-0.239;-0.929;0.660;329.591;344.276;4.298;1;-0.270;-0.861;0.548;329.591;344.276;4.298;2;0.088;-0.149;1.043;329.253;335.556;27.966;1;0.205;-0.478;0.774;330.483;336.305;27.590;1;0.332;-0.836;0.506;330.434;336.606;6.255;1;0.283;-0.770;0.394;330.434;336.606;6.255;0;0;0;0;0;2;-0.253;-0.404;0.860;5.358;86.706;44.162;2;-0.153;-0.324;0.899;3.197;88.930;40.630;2;0.493;-0.356;0.798;0.670;301.681;306.152;2;0.427;-0.293;0.868;3.299;303.605;316.699
1.246|k4b;678218597400000;1;32;1;1;1;1;72057594037930319;2;0.032;-0.168;1.108;343.947;338.711;6.706;2;0.029;-0.045;1.145;344.126;338.712;6.774;2;0.025;0.078;1.181;346.551;338.927;6.189;2;0.018;0.306;1.239;6.265;340.916;22.697;2;-0.042;0.437;1.242;6.265;340.916;22.697;2;0.019;0.251;1.227;4.071;340.352;23.200;2;-0.124;0.178;1.278;344.682;1.151;70.809;2;-0.230;-0.125;1.175;315.137;42.020;56.701;2;-0.243;-0.307;0.971;348.006;70.050;43.079;2;-0.265;-0.357;0.922;348.006;70.050;323.080;2;0.019;0.251;1.227;357.353;341.391;343.944;2;0.181;0.204;1.172;345.572;343.405;303.023;2;0.345;-0.059;1.052;326.502;346.492;303.393;2;0.430;-0.244;0.909;348.928;310.085;315.203;2;0.455;-0.308;0.857;348.928;310.085;320.203;2;-0.023;-0.173;1.090;327.598;336.463;0.456;1;-0.097;-0.546;0.881;331.339;336.497;0.439;1;-0.176;-0.951;0.682;330.917;344.792;3.966;1;-0.209;-0.887;0.566;330.917;344.792;3.966;2;0.085;-0.151;1.050;328.278;336.570;29.490;1;0.202;-0.486;0.789;331.135;338.406;28.564;1;0.329;-0.849;0.531;330.762;337.335;5.985;1;0.282;-0.784;0.416;330.762;337.335;5.985;0;0;0;0;0;2;-0.267;-0.407;0.870;7.308;93.036;43.882;2;-0.191;-0.368;0.945;10.013;90.169;42.722;2;0.473;-0.372;0.819;7.135;286.862;303.947;2;0.480;-0.340;0.861;10.442;289.128;315.321
1.279|k4b;678222009150000;1;32;1;1;1;1;72057594037930319;2;0.031;-0.171;1.115;344.137;339.707;6.544;2;0.026;-0.048;1.151;344.210;339.696;6.656;2;0.021;0.074;1.187;346.646;339.888;6.242;2;0.011;0.301;1.244;6.473;341.935;22.953;2;-0.049;0.433;1.246;6.473;341.935;22.953;2;0.013;0.247;1.232;3.920;341.153;23.302;2;-0.132;0.176;1.283;344.733;2.762;70.510;2;-0.235;-0.128;1.177;316.267;40.400;57.480;2;-0.256;-0.321;0.976;347.200;70.900;45.247;2;-0.278;-0.365;0.932;347.200;70.900;325.247;2;0.013;0.247;1.232;357.533;342.391;344.174;2;0.174;0.200;1.181;345.404;347.212;303.036;2;0.340;-0.066;1.069;335.594;332.222;307.234;2;0.416;-0.255;0.923;355.937;295.815;314.501;2;0.434;-0.319;0.873;355.937;295.815;319.501;2;-0.025;-0.176;1.096;328.434;337.618;1.437;1;-0.096;-0.548;0.883;332.660;337.737;1.378;1;-0.173;-0.952;0.679;331.611;345.579;3.666;1;-0.204;-0.887;0.563;331.611;345.579;3.666;2;0.085;-0.154;1.058;330.827;337.973;17.461;1;0.090;-0.529;0.836;334.220;339.156;16.915;1;0.098;-0.934;0.621;332.999;341.707;4.427;1;0.060;-0.872;0.503;332.999;341.707;4.427;0;0;0;0;0;2;-0.275;-0.417;0.882;4.807;95.548;44.052;2;-0.260;-0.415;0.957;8.467;91.712;44.438;2;0.447;-0.387;0.834;11.509;270.916;300.412;2;0.447;-0.362;0.889;16.646;274.071;312.049
1.316|k4b;678225299060000;1;32;1;1;1;1;72057594037930319;2;0.029;-0.175;1.125;344.641;340.734;6.482;2;0.023;-0.052;1.159;344.501;340.708;6.608;2;0.016;0.070;1.194;346.873;340.873;6.390;2;0.004;0.297;1.249;6.793;342.997;23.081;2;-0.056;0.429;1.248;6.793;342.997;23.081;2;0.007;0.242;1.237;3.756;342.025;23.423;2;-0.144;0.171;1.289;344.865;6.258;70.244;2;-0.237;-0.133;1.175;318.662;36.390;59.667;2;-0.268;-0.331;0.988;310.578;339.038;96.612;2;-0.285;-0.377;0.947;310.578;339.038;16.612;2;0.007;0.242;1.237;357.702;343.402;344.343;2;0.166;0.197;1.190;345.375;351.194;303.094;2;0.342;-0.072;1.091;347.109;314.168;306.744;2;0.398;-0.267;0.948;7.499;278.872;311.396;2;0.408;-0.328;0.891;7.499;278.872;316.396;2;-0.027;-0.180;1.103;328.659;338.634;1.984;1;-0.097;-0.550;0.886;332.629;338.788;1.908;1;-0.173;-0.953;0.676;331.733;345.989;3.545;1;-0.202;-0.887;0.560;331.733;345.989;3.545;2;0.083;-0.158;1.070;331.105;338.992;13.410;1;0.092;-0.528;0.837;332.869;339.465;13.188;1;0.104;-0.929;0.611;332.047;342.369;4.421;1;0.066;-0.865;0.494;332.047;342.369;4.421;0;0;0;0;0;2;-0.280;-0.432;0.899;331.970;309.213;123.707;2;-0.333;-0.385;0.967;321.493;300.064;124.337;2;0.421;-0.396;0.845;19.450;250.697;297.616;2;0.422;-0.391;0.892;25.957;254.499;304.189
1.347|k4b;678228598680000;1;32;1;1;1;1;72057594037930319;2;0.028;-0.178;1.137;345.767;341.552;6.615;2;0.020;-0.056;1.169;345.234;341.517;6.645;2;0.012;0.067;1.202;347.304;341.643;6.608;2;-0.003;0.294;1.253;7.281;343.882;23.301;2;-0.063;0.424;1.250;7.281;343.882;23.301;2;0.001;0.239;1.242;3.640;342.401;23.198;2;-0.153;0.171;1.297;345.172;8.670;70.160;2;-0.251;-0.136;1.198;322.261;32.667;62.061;2;-0.276;-0.339;1.009;317.183;339.538;94.901;2;-0.287;-0.389;0.964;317.183;339.538;14.901;2;0.001;0.239;1.242;357.859;344.485;344.382;2;0.158;0.195;1.199;345.713;352.661;303.574;2;0.334;-0.076;1.102;352.361;301.654;303.738;2;0.384;-0.293;0.951;10.837;265.417;306.581;2;0.386;-0.353;0.905;10.837;265.417;311.581;2;-0.029;-0.184;1.115;328.256;339.199;2.495;1;-0.097;-0.549;0.889;332.466;339.406;2.392;1;-0.172;-0.951;0.669;331.669;346.256;3.485;1;-0.200;-0.883;0.554;331.669;346.256;3.485;2;0.083;-0.160;1.082;330.917;339.602;11.929;1;0.117;-0.525;0.845;333.206;340.144;11.676;1;0.156;-0.923;0.612;332.439;341.747;4.513;1;0.118;-0.859;0.496;332.439;341.747;4.513;0;0;0;0;0;2;-0.285;-0.449;0.919;337.606;310.639;118.929;2;-0.331;-0.408;0.960;326.050;302.857;118.232;2;0.393;-0.423;0.869;20.327;235.993;292.224;2;0.398;-0.407;0.930;26.907;239.013;297.817
1.381|k4b;678232005580000;1;32;1;1;1;1;72057594037930319;2;0.027;-0.181;1.144;346.855;342.045;6.936;2;0.018;-0.059;1.175;346.070;342.010;6.827;2;0.010;0.064;1.207;347.841;342.116;6.832;2;-0.007;0.290;1.256;7.888;344.493;23.567;2;-0.068;0.421;1.251;7.888;344.493;23.567;2;-0.003;0.236;1.246;3.537;342.718;22.971;2;-0.154;0.170;1.298;345.564;10.170;70.002;2;-0.255;-0.137;1.204;325.923;31.415;63.418;2;-0.279;-0.344;1.024;322.255;341.323;92.817;2;-0.290;-0.405;0.983;322.255;341.323;12.817;2;-0.003;0.236;1.246;357.991;344.988;344.836;2;0.157;0.195;1.201;346.150;353.912;303.344;2;0.327;-0.082;1.111;352.541;296.931;301.630;2;0.366;-0.286;0.976;7.548;259.038;303.089;2;0.358;-0.356;0.931;7.548;259.038;308.089;2;-0.030;-0.187;1.121;327.799;339.353;2.924;1;-0.099;-0.551;0.894;332.069;339.599;2.800;1;-0.175;-0.952;0.672;331.325;346.519;3.461;1;-0.203;-0.884;0.558;331.325;346.519;3.461;2;0.083;-0.163;1.091;330.792;339.729;11.918;1;0.123;-0.525;0.848;332.943;340.238;11.678;1;0.169;-0.921;0.610;332.223;341.553;4.599;1;0.130;-0.856;0.494;332.223;341.553;4.599;0;0;0;0;0;2;-0.286;-0.465;0.938;339.375;312.050;117.180;2;-0.340;-0.397;1.030;329.237;305.953;113.203;2;0.377;-0.424;0.887;27.388;234.317;290.299;2;0.313;-0.397;0.958;22.468;232.356;296.001
1.416|k4b;678235298980000;1;32;1;1;1;1;72057594037930319;2;0.026;-0.183;1.152;347.748;342.369;7.323;2;0.016;-0.061;1.182;346.906;342.340;7.100;2;0.007;0.061;1.213;348.466;342.447;7.009;2;-0.011;0.288;1.259;8.552;344.957;23.739;2;-0.072;0.417;1.252;8.552;344.957;23.739;2;-0.007;0.233;1.250;3.433;343.044;22.738;2;-0.157;0.169;1.299;346.056;10.173;69.992;2;-0.259;-0.140;1.214;330.627;33.161;64.117;2;-0.282;-0.358;1.041;326.505;345.893;90.588;2;-0.291;-0.421;0.997;326.505;345.893;10.588;2;-0.007;0.233;1.250;358.095;345.161;345.450;2;0.156;0.194;1.203;346.686;355.012;302.331;2;0.318;-0.089;1.119;351.563;291.917;298.785;2;0.348;-0.332;0.969;350.117;273.346;300.865;2;0.337;-0.384;0.938;350.117;273.346;305.865;2;-0.031;-0.189;1.127;327.479;339.340;3.080;1;-0.104;-0.553;0.902;331.437;339.582;2.956;1;-0.185;-0.954;0.682;330.724;346.847;3.450;1;-0.212;-0.887;0.568;330.724;346.847;3.450;2;0.082;-0.166;1.099;330.481;339.855;11.419;1;0.102;-0.533;0.864;333.337;340.500;11.116;1;0.125;-0.935;0.634;332.269;342.781;4.281;1;0.088;-0.871;0.518;332.269;342.781;4.281;0;0;0;0;0;2;-0.286;-0.481;0.958;340.612;315.965;114.361;2;-0.336;-0.425;1.027;331.708;311.372;108.735;2;0.333;-0.444;0.900;355.622;276.660;300.665;2;0.268;-0.345;0.920;350.117;273.346;300.865
1.447|k4b;678238598200000;1;32;1;1;1;1;72057594037930319;2;0.024;-0.185;1.159;348.502;342.523;7.645;2;0.014;-0.063;1.188;347.730;342.503;7.347;2;0.004;0.059;1.218;349.146;342.619;7.088;2;-0.014;0.286;1.262;9.229;345.243;23.809;2;-0.075;0.415;1.252;9.229;345.243;23.809;2;-0.009;0.231;1.253;3.406;342.769;22.202;2;-0.167;0.167;1.310;346.641;10.507;70.214;2;-0.262;-0.143;1.222;334.096;35.979;64.735;2;-0.281;-0.362;1.058;329.179;350.402;89.103;2;-0.287;-0.431;1.019;329.179;350.402;9.103;2;-0.009;0.231;1.253;358.186;345.674;345.643;2;0.146;0.191;1.213;347.372;355.007;301.397;2;0.308;-0.092;1.127;350.008;293.314;298.549;2;0.343;-0.336;0.969;352.876;261.143;298.485;2;0.320;-0.395;0.949;352.876;261.143;303.485;2;-0.034;-0.190;1.135;327.294;339.212;3.000;1;-0.108;-0.554;0.910;330.843;339.425;2.891;1;-0.190;-0.956;0.689;330.191;346.997;3.475;1;-0.216;-0.888;0.576;330.191;346.997;3.475;2;0.080;-0.168;1.107;330.067;339.713;11.306;1;0.098;-0.533;0.868;333.238;340.423;10.969;1;0.119;-0.933;0.632;332.194;342.891;4.265;1;0.082;-0.868;0.517;332.194;342.891;4.265;0;0;0;0;0;2;-0.285;-0.493;0.976;337.408;318.420;113.280;2;-0.334;-0.435;1.027;333.217;316.396;105.875;2;0.323;-0.457;0.920;0.699;265.444;298.671;2;0.279;-0.412;0.970;352.876;261.143;298.485
1.482|k4b;678242006620000;1;32;1;1;1;1;72057594037930319;2;0.018;-0.187;1.166;349.132;342.616;7.739;2;0.010;-0.065;1.194;348.493;342.605;7.414;2;0.001;0.057;1.222;349.828;342.728;7.011;2;-0.015;0.284;1.263;9.848;345.442;23.892;2;-0.078;0.413;1.252;9.848;345.442;23.892;2;-0.011;0.229;1.255;3.403;342.370;21.686;2;-0.170;0.166;1.314;347.332;9.611;70.674;2;-0.265;-0.145;1.232;336.626;39.323;65.388;2;-0.279;-0.367;1.075;331.099;354.818;87.799;2;-0.281;-0.437;1.037;331.099;354.818;7.799;2;-0.011;0.229;1.255;358.269;346.190;345.782;2;0.143;0.190;1.217;348.147;354.383;300.523;2;0.301;-0.095;1.133;348.915;293.459;297.890;2;0.325;-0.359;0.974;346.392;268.945;293.099;2;0.304;-0.406;0.957;346.392;268.945;298.099;2;-0.039;-0.192;1.143;327.067;339.126;3.059;1;-0.107;-0.555;0.915;330.344;339.327;2.954;1;-0.182;-0.957;0.690;329.852;347.010;3.513;1;-0.208;-0.889;0.577;329.852;347.010;3.513;2;0.075;-0.169;1.113;329.743;339.620;11.453;1;0.096;-0.534;0.873;333.015;340.363;11.097;1;0.121;-0.934;0.636;332.030;342.788;4.317;1;0.084;-0.868;0.521;332.030;342.788;4.317;0;0;0;0;0;2;-0.280;-0.507;0.995;336.163;321.961;110.271;2;-0.331;-0.427;1.064;334.183;321.148;103.637;2;0.303;-0.469;0.934;354.811;272.815;294.106;2;0.242;-0.413;0.935;346.392;268.945;293.099
1.514|k4b;678245298520000;1;32;1;1;1;1;72057594037930319;2;0.015;-0.188;1.171;349.586;342.649;7.714;2;0.007;-0.066;1.198;349.076;342.645;7.400;2;-0.002;0.055;1.225;350.426;342.777;6.873;2;-0.017;0.282;1.264;10.385;345.561;23.941;2;-0.079;0.411;1.252;10.385;345.561;23.941;2;-0.013;0.228;1.257;3.415;341.918;21.220;2;-0.173;0.166;1.317;347.985;8.461;71.184;2;-0.267;-0.147;1.240;337.819;41.606;66.112;2;-0.277;-0.374;1.086;332.749;357.549;87.059;2;-0.274;-0.444;1.051;332.749;357.549;7.059;2;-0.013;0.228;1.257;358.347;346.664;345.931;2;0.141;0.190;1.221;348.865;353.504;299.827;2;0.296;-0.098;1.138;348.030;294.813;297.772;2;0.317;-0.356;0.978;339.133;288.357;281.550;2;0.297;-0.408;0.966;339.133;288.357;286.550;2;-0.043;-0.193;1.148;327.108;339.110;2.997;1;-0.108;-0.558;0.923;330.020;339.286;2.905;1;-0.180;-0.961;0.702;329.721;347.003;3.531;1;-0.206;-0.894;0.588;329.721;347.003;3.531;2;0.072;-0.170;1.117;329.524;339.557;11.667;1;0.093;-0.535;0.877;332.807;340.318;11.299;1;0.118;-0.935;0.641;331.901;342.648;4.374;1;0.081;-0.870;0.527;331.901;342.648;4.374;0;0;0;0;0;2;-0.276;-0.518;1.012;336.367;324.616;106.788;2;-0.328;-0.453;1.069;335.197;324.227;102.025;2;0.290;-0.481;0.948;346.879;290.465;284.296;2;0.222;-0.416;0.905;339.133;288.357;281.550
1.548|k4b;678248598500000;1;32;1;1;1;1;72057594037930319;2;0.013;-0.189;1.174;349.887;342.634;7.674;2;0.005;-0.067;1.200;349.489;342.634;7.385;2;-0.003;0.054;1.227;350.919;342.778;6.745;2;-0.018;0.281;1.265;10.850;345.621;23.947;2;-0.081;0.410;1.252;10.850;345.621;23.947;2;-0.015;0.226;1.258;3.435;341.492;20.854;2;-0.173;0.165;1.320;348.638;4.942;72.038;2;-0.269;-0.149;1.253;337.200;41.903;66.999;2;-0.276;-0.377;1.099;332.641;357.584;86.959;2;-0.272;-0.449;1.063;332.641;357.584;6.959;2;-0.015;0.226;1.258;358.413;347.035;346.102;2;0.140;0.189;1.223;349.458;352.693;299.293;2;0.293;-0.100;1.142;347.310;296.006;297.698;2;0.311;-0.356;0.983;332.021;295.490;274.828;2;0.286;-0.408;0.970;332.021;295.490;279.828;2;-0.045;-0.193;1.151;327.514;339.145;2.683;1;-0.110;-0.561;0.932;330.368;339.299;2.603;1;-0.182;-0.966;0.718;330.089;346.966;3.496;1;-0.209;-0.901;0.604;330.089;346.966;3.496;2;0.070;-0.172;1.120;329.377;339.487;11.964;1;0.093;-0.535;0.879;332.563;340.247;11.595;1;0.120;-0.935;0.642;331.778;342.377;4.463;1;0.083;-0.870;0.528;331.778;342.377;4.463;0;0;0;0;0;2;-0.277;-0.524;1.027;337.023;324.810;104.531;2;-0.333;-0.466;1.103;335.054;324.247;101.998;2;0.253;-0.479;0.934;335.146;295.989;278.031;2;0.214;-0.388;0.920;332.021;295.490;274.828
1.579|k4b;678252006000000;1;32;1;1;1;1;72057594037930319;2;0.011;-0.190;1.177;350.151;342.600;7.543;2;0.003;-0.068;1.203;349.837;342.601;7.307;2;-0.005;0.053;1.229;351.337;342.750;6.605;2;-0.019;0.280;1.266;11.253;345.645;23.950;2;-0.082;0.408;1.252;11.253;345.645;23.950;2;-0.016;0.225;1.259;3.464;341.103;20.595;2;-0.173;0.164;1.321;349.169;3.269;72.487;1;-0.269;-0.150;1.256;337.276;42.626;67.685;2;-0.275;-0.378;1.109;333.039;358.337;86.943;2;-0.266;-0.451;1.072;333.039;358.337;6.943;2;-0.016;0.225;1.259;358.469;347.326;346.276;2;0.140;0.189;1.224;349.973;351.898;298.935;2;0.291;-0.101;1.145;346.722;296.860;297.644;2;0.308;-0.355;0.989;328.720;300.824;271.013;2;0.278;-0.411;0.973;328.720;300.824;276.013;2;-0.047;-0.194;1.155;330.350;339.640;357.880;1;-0.146;-0.569;0.971;332.746;339.540;357.928;1;-0.253;-0.978;0.801;333.230;347.266;3.042;1;-0.281;-0.921;0.681;333.230;347.266;3.042;2;0.068;-0.173;1.123;329.905;339.656;13.316;1;0.112;-0.538;0.888;333.343;340.566;12.884;1;0.161;-0.937;0.657;332.468;341.814;4.491;1;0.123;-0.874;0.541;332.468;341.814;4.491;0;0;0;0;0;2;-0.273;-0.530;1.040;338.290;325.791;101.868;2;-0.327;-0.470;1.105;335.375;325.117;101.737;2;0.247;-0.485;0.931;329.413;300.894;274.912;2;0.206;-0.382;0.915;328.720;300.824;271.013
1.614|k4b;678255297760000;1;32;1;1;1;1;72057594037930319;2;0.009;-0.191;1.181;350.415;342.495;7.316;2;0.001;-0.070;1.206;350.162;342.492;7.163;2;-0.006;0.052;1.230;351.702;342.639;6.469;2;-0.020;0.279;1.266;11.650;345.590;23.968;2;-0.083;0.407;1.252;11.650;345.590;23.968;2;-0.016;0.224;1.259;3.513;340.637;20.382;2;-0.174;0.163;1.325;349.534;3.852;73.278;2;-0.251;-0.154;1.246;342.310;48.078;69.460;2;-0.272;-0.452;1.103;338.761;5.690;91.165;2;-0.258;-0.508;1.056;338.761;5.690;11.165;2;-0.016;0.224;1.259;358.514;347.548;346.441;2;0.140;0.189;1.225;350.424;351.161;298.708;2;0.290;-0.102;1.148;346.150;297.450;297.633;2;0.303;-0.354;0.992;326.375;304.070;269.462;2;0.271;-0.408;0.975;326.375;304.070;274.462;2;-0.049;-0.195;1.159;331.452;339.771;355.973;1;-0.146;-0.569;0.972;334.612;339.525;356.084;1;-0.251;-0.979;0.796;334.932;347.071;2.886;1;-0.278;-0.921;0.678;334.932;347.071;2.886;2;0.066;-0.175;1.127;330.313;339.582;14.658;1;0.116;-0.538;0.890;333.721;340.574;14.192;1;0.171;-0.935;0.657;333.021;340.828;4.640;1;0.131;-0.873;0.542;333.021;340.828;4.640;0;0;0;0;0;1;-0.223;-0.592;1.020;344.622;335.272;110.605;2;-0.301;-0.537;1.099;342.229;334.326;101.880;2;0.239;-0.482;0.929;325.394;303.988;273.975;2;0.199;-0.367;0.916;326.375;304.070;269.462
1.643|k4b;678258597020000;1;32;1;1;1;1;72057594037930319;2;0.009;-0.191;1.183;350.602;342.380;7.155;2;0.001;-0.070;1.207;350.400;342.375;7.063;2;-0.006;0.051;1.231;351.985;342.522;6.372;2;-0.020;0.278;1.266;12.007;345.528;23.990;2;-0.083;0.406;1.252;12.007;345.528;23.990;2;-0.016;0.224;1.259;3.564;340.213;20.230;2;-0.174;0.163;1.326;351.277;345.318;74.115;2;-0.255;-0.068;1.321;339.312;39.595;71.693;2;-0.270;-0.357;1.157;333.750;356.132;95.557;2;-0.268;-0.432;1.106;333.750;356.132;15.557;2;-0.016;0.224;1.259;358.552;347.730;346.586;2;0.140;0.189;1.226;350.769;350.559;298.567;2;0.289;-0.103;1.149;345.638;297.890;297.670;2;0.300;-0.352;0.995;325.647;305.303;269.111;2;0.270;-0.403;0.978;325.647;305.303;274.111;2;-0.049;-0.195;1.160;331.938;339.769;355.164;1;-0.146;-0.570;0.974;335.114;339.473;355.296;1;-0.252;-0.979;0.801;335.556;347.059;2.815;1;-0.279;-0.922;0.682;335.556;347.059;2.815;2;0.066;-0.175;1.128;330.450;339.529;15.207;1;0.106;-0.540;0.893;333.783;340.537;14.736;1;0.151;-0.940;0.663;333.168;340.635;4.661;1;0.112;-0.878;0.548;333.168;340.635;4.661;0;0;0;0;0;2;-0.271;-0.498;1.060;336.814;323.074;112.402;2;-0.325;-0.448;1.139;340.053;324.491;108.262;2;0.240;-0.478;0.937;324.206;305.189;273.749;2;0.196;-0.355;0.921;325.647;305.303;269.111
1.678|k4b;678262003310000;1;32;1;1;1;1;72057594037930319;2;0.008;-0.192;1.184;350.748;342.247;7.006;2;0.001;-0.071;1.208;350.584;342.240;6.971;2;-0.006;0.051;1.232;352.215;342.386;6.296;2;-0.020;0.278;1.266;12.359;345.452;24.010;2;-0.083;0.404;1.251;12.359;345.452;24.010;2;-0.016;0.223;1.260;3.625;339.815;20.161;2;-0.173;0.161;1.327;352.871;333.623;72.485;2;-0.256;-0.070;1.321;338.232;35.861;72.988;2;-0.267;-0.344;1.171;331.415;351.793;97.975;2;-0.268;-0.421;1.122;331.415;351.793;17.975;2;-0.016;0.223;1.260;358.582;347.862;346.724;2;0.140;0.189;1.227;351.042;350.058;298.480;2;0.289;-0.103;1.150;345.194;298.295;297.748;2;0.299;-0.352;0.996;325.833;305.828;269.710;2;0.269;-0.402;0.975;325.833;305.828;274.710;2;-0.050;-0.196;1.162;332.204;339.713;354.750;1;-0.144;-0.571;0.975;335.389;339.392;354.892;1;-0.246;-0.981;0.800;335.901;346.922;2.803;1;-0.274;-0.924;0.682;335.901;346.922;2.803;2;0.065;-0.176;1.129;330.534;339.450;15.623;1;0.105;-0.541;0.894;333.861;340.484;15.140;1;0.150;-0.941;0.664;333.268;340.555;4.663;1;0.111;-0.879;0.549;333.268;340.555;4.663;0;0;0;0;0;2;-0.270;-0.479;1.069;332.566;316.604;117.283;2;-0.325;-0.444;1.149;339.162;320.211;111.491;2;0.247;-0.478;0.942;324.902;305.742;274.376;2;0.193;-0.357;0.921;325.833;305.828;269.710
1.714|k4b;678265299400000;1;32;1;1;1;1;72057594037930319;2;0.008;-0.193;1.186;350.877;342.102;6.889;2;0.001;-0.072;1.209;350.741;342.093;6.898;2;-0.006;0.050;1.232;352.404;342.237;6.239;2;-0.019;0.277;1.266;12.697;345.363;24.018;2;-0.083;0.403;1.250;12.697;345.363;24.018;2;-0.016;0.222;1.260;3.689;339.429;20.127;2;-0.172;0.160;1.328;353.502;330.081;71.423;2;-0.255;-0.070;1.322;337.966;34.814;73.411;2;-0.267;-0.357;1.165;330.743;350.547;98.831;2;-0.265;-0.433;1.115;330.743;350.547;18.831;2;-0.016;0.222;1.260;358.608;347.963;346.851;2;0.140;0.189;1.227;351.259;349.651;298.419;2;0.289;-0.103;1.150;344.813;298.739;297.852;2;0.299;-0.352;0.996;327.195;306.212;270.533;2;0.273;-0.405;0.973;327.195;306.212;275.533;2;-0.050;-0.197;1.165;332.344;339.616;354.624;1;-0.141;-0.572;0.976;335.168;339.323;354.754;1;-0.241;-0.982;0.801;335.843;346.539;2.893;1;-0.270;-0.924;0.683;335.843;346.539;2.893;2;0.066;-0.177;1.130;330.808;339.379;16.108;1;0.116;-0.542;0.899;334.017;340.408;15.631;1;0.171;-0.942;0.675;333.501;340.481;4.638;1;0.131;-0.882;0.558;333.501;340.481;4.638;0;0;0;0;0;2;-0.259;-0.496;1.072;331.397;314.609;118.994;2;-0.315;-0.446;1.138;338.963;319.048;112.534;2;0.251;-0.485;0.947;327.222;306.215;274.832;2;0.198;-0.364;0.920;327.195;306.212;270.533
1.745|k4b;678268598040000;1;32;1;1;1;1;72057594037930319;2;0.009;-0.193;1.187;350.992;341.971;6.806;2;0.002;-0.072;1.210;350.875;341.961;6.846;2;-0.006;0.050;1.232;352.562;342.105;6.191;2;-0.019;0.276;1.265;13.002;345.285;24.019;2;-0.083;0.402;1.250;13.002;345.285;24.019;2;-0.016;0.222;1.259;3.749;339.086;20.111;2;-0.172;0.160;1.328;353.907;328.012;70.572;2;-0.255;-0.071;1.323;337.654;34.232;73.600;2;-0.265;-0.361;1.163;330.494;349.832;99.184;2;-0.260;-0.438;1.112;330.494;349.832;19.184;2;-0.016;0.222;1.259;358.631;348.051;346.971;2;0.141;0.189;1.227;351.432;349.297;298.377;2;0.290;-0.104;1.149;344.462;299.191;297.981;2;0.298;-0.352;0.993;328.196;305.616;272.951;2;0.276;-0.405;0.965;328.196;305.616;277.951;2;-0.049;-0.197;1.167;332.452;339.517;354.566;1;-0.144;-0.574;0.984;335.208;339.228;354.693;1;-0.248;-0.984;0.815;335.941;346.397;2.912;1;-0.276;-0.928;0.696;335.941;346.397;2.912;2;0.067;-0.177;1.131;331.034;339.301;16.454;1;0.116;-0.543;0.901;334.193;340.336;15.978;1;0.170;-0.943;0.677;333.713;340.443;4.609;1;0.130;-0.883;0.561;333.713;340.443;4.609;0;0;0;0;0;2;-0.251;-0.502;1.074;331.222;313.701;119.746;2;-0.314;-0.451;1.145;338.914;318.351;112.955;2;0.252;-0.483;0.936;329.304;305.750;275.894;2;0.199;-0.364;0.920;328.196;305.616;272.951
